,track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
832,4VNd3XTKq7M4368Hmq6iS5,which way,Destroy Lonely,If Looks Could Kill,66,190550,True,0.932,0.423,1,-8.186,1,0.186,0.00096,0.0,0.15,0.234,130.965,4
833,00Ga884hbpVvCNyeQdle1U,Violet Chemistry,Miley Cyrus,Endless Summer Vacation,73,246306,False,0.642,0.715,8,-5.711,1,0.0385,0.00265,0.0,0.094,0.588,119.938,4
834,4iMlvDqxNPvWMMwr1x8bcz,Todo Se Va,Grupo Marca Registrada,Todo Se Va,76,175871,False,0.743,0.69,9,-8.789,1,0.114,0.633,4.51e-05,0.173,0.924,146.509,3
835,7INo35yvWnVY5PcEUlg1d4,Search & Rescue,Drake,Search & Rescue,72,272112,False,0.813,0.43,10,-8.455,0,0.0732,0.0658,1.04e-06,0.33,0.534,142.01,4
836,7DY58bJgI7TMAvLX5oAeAA,goin up,Destroy Lonely,If Looks Could Kill,66,146575,True,0.781,0.343,1,-9.385,1,0.208,0.00293,0.0,0.114,0.138,131.049,4
837,3iwKWIaEZ5jafPYZZSCDLz,Te Quiero Besar,Fuerza Regida,Te Quiero Besar,71,190334,False,0.735,0.662,7,-4.555,0,0.0506,0.392,0.0,0.0809,0.605,91.0,4
838,1vB79KSHk7mAMufH8AHniQ,Questions,Jack Harlow,Jackman.,71,134387,False,0.58,0.678,4,-5.078,0,0.36,0.0407,0.0,0.12,0.349,86.592,4
839,1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,MY WORLD - The 3rd Mini Album,79,197040,False,0.757,0.898,11,-1.247,0,0.0667,0.0138,0.0,0.0703,0.842,114.949,4
840,6qgwX7o1fYLwbikNrddmFo,Heart Attack - Rock Version,Demi Lovato,Heart Attack (Rock Version),74,239011,False,0.403,0.928,8,-3.061,1,0.275,0.000552,0.0,0.336,0.397,174.132,4
841,3goYw6YHoCjA1sfBzpdgzH,CAROLINA,KAROL G,MAÑANA SERÁ BONITO,76,162093,False,0.699,0.747,1,-4.182,0,0.301,0.486,0.00363,0.111,0.737,82.982,4
842,6ExRJ4aI4KbHzO1zQ0QCN4,wagwan,Destroy Lonely,If Looks Could Kill,66,139446,True,0.788,0.483,1,-8.612,1,0.302,0.0109,0.0,0.102,0.194,131.055,4
843,5C8ySsx3AT121g24uYR823,NO BAD DAYS (feat. Collett),Macklemore,BEN,74,173453,True,0.769,0.858,8,-6.01,1,0.15,0.117,0.0186,0.157,0.86,160.049,4
844,0xPgZjm0ZV4JN6uKLDAH6O,The River,Daisy Jones & The Six,AURORA,74,294740,False,0.436,0.944,9,-2.662,0,0.0612,0.00751,0.000888,0.0811,0.763,145.081,4
845,3lGPy4laQ3s4lT1pRXKmFC,Evangeline,Stephen Sanchez,Evangeline,72,177880,False,0.469,0.568,3,-7.084,1,0.0305,0.0817,0.0,0.146,0.193,109.172,4
846,4QEsxFZRA3RnjQAPYS3UXa,Satanist,boygenius,the record,70,290360,False,0.407,0.714,2,-8.201,1,0.0478,0.00438,0.00235,0.0914,0.342,125.481,4
847,7rl489EKnUgITmkBd6P9zi,Don't Play With It (feat. Latto & Yung Miami) - Remix,Lola Brooke,Don't Play With It (feat. Latto & Yung Miami) [Remix],68,179533,True,0.776,0.688,1,-5.75,1,0.127,0.00645,0.0,0.0757,0.43,99.122,4
848,2ipYQ6pcabz1NovVrr9LKH,Fighting Myself,Linkin Park,Meteora 20th Anniversary Edition,75,201428,False,0.626,0.909,1,-4.419,0,0.131,0.00205,5.19e-06,0.29,0.737,140.027,4
849,53H3sGmqiXWO4MwuZAJfyn,Devil by the Window,TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,76,186471,False,0.536,0.596,6,-5.799,0,0.0984,0.0592,6.6e-06,0.116,0.643,133.995,4
850,1j4yhkxSCEDmiLVKjpYKWq,LA HORA Y EL DÍA,Daddy Yankee,LA HORA Y EL DÍA,77,217254,True,0.806,0.83,7,-3.767,0,0.0981,0.117,0.0,0.101,0.663,81.01,4
851,2zuDMKJ2rSgCMtJknUJBZ9,This Is,Ella Mai,Heart On My Sleeve (Deluxe Edition),69,206429,False,0.483,0.492,0,-6.734,0,0.157,0.221,0.0,0.0907,0.328,168.79,4
852,6RuNa2kdO6HFq7QznOfl7C,Meeting The Master,Greta Van Fleet,Meeting The Master,71,312200,False,0.22,0.656,6,-3.929,1,0.0339,0.121,0.00652,0.12,0.105,148.187,4
853,1wBzln3WyrymdMId5pui3j,passenger,Destroy Lonely,If Looks Could Kill,66,193504,True,0.87,0.483,6,-5.646,0,0.0725,0.00665,0.000324,0.118,0.397,134.125,4
854,2hNQDbZcN3vqRAuwiz7poI,Tucson Too Late,Jordan Davis,Bluebird Days,68,172853,False,0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,4
855,00zk0uua6s2ifh0Nc3ppfW,Nun id change,Yeat,AftërLyfe,71,211253,True,0.774,0.577,2,-12.132,1,0.107,0.037,0.627,0.122,0.148,100.003,4
856,5PlGxNgE62io6OBc1BsIaq,Worms,Ashnikko,Worms,71,148690,True,0.825,0.716,7,-3.236,0,0.0598,0.26,0.0,0.284,0.834,140.038,4
857,4xXLSKNYTHLN00eZEzbqLr,"The Beer, the Band, and the Barstool",Luke Combs,Gettin' Old,70,217640,False,0.519,0.682,8,-6.284,1,0.0321,0.161,2.57e-05,0.113,0.451,78.933,4
858,6QXTOlgGcr9ihwVvKdj0NN,La Nueva Y La Ex,Daddy Yankee,Locura de Tramites: Urbano,1,197053,False,0.639,0.943,5,-3.542,1,0.136,0.0462,0.0,0.141,0.639,198.051,4
859,4cASU5kIWZwOp3vmlraDTe,Machucando,Daddy Yankee,Locura de Tramites: Urbano,0,178800,False,0.846,0.842,8,-4.066,1,0.0783,0.23,6.88e-06,0.174,0.762,93.962,4
860,06qgwmIJNf6hxK7uzOaFw3,Nada Ha Cambiao’,Daddy Yankee,Perreo Perreo ¡Ra Ra Ra! Vol. 5,0,190000,True,0.735,0.906,10,-3.658,0,0.11,0.0342,0.0,0.292,0.71,92.023,4
861,6DKfj0J5TVvTgljtiZ4zrO,Una Respuesta,Daddy Yankee,Turbo Reggaeton Vol. 4,0,204200,False,0.757,0.84,10,-5.363,0,0.0651,0.334,0.0,0.224,0.824,91.976,4
862,0Bq47XMGomR9SzDsrUw8eU,Nada Ha Cambiao’,Daddy Yankee,Locura de Tramites: Urbano,0,190000,True,0.735,0.906,10,-3.658,0,0.11,0.0342,0.0,0.292,0.71,92.023,4
863,0w83XCXlFbF3XOhq6mvfFc,Si Supieras,Daddy Yankee,Turbo Reggaeton Vol. 5,0,241880,False,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.018,4
864,14R5UqQXe9vmiJyVYOMbAf,Nada Ha Cambiao’,Daddy Yankee,Turbo Reggaeton Vol. 4,0,190000,True,0.735,0.906,10,-3.658,0,0.11,0.0342,0.0,0.292,0.71,92.023,4
865,4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,Chencho Corleone,Un Cigarrillo,78,184266,False,0.781,0.774,6,-4.477,1,0.187,0.133,0.0,0.472,0.762,175.956,4
866,6q4yusLwjDYEcF6jXHdt7J,Do You Like Me?,Daniel Caesar,Do You Like Me?,71,227663,True,0.714,0.407,11,-6.806,1,0.0422,0.522,0.00618,0.128,0.358,76.978,4
867,2p5La0D38fkvhobrC1HRCU,Texas,BigXthaPlug,AMAR,66,146133,True,0.764,0.629,1,-5.985,0,0.269,0.0128,0.0,0.249,0.351,145.046,4
868,0qwSPLH0QyaMZlmJtsxNZ5,Girl in the Mirror,Megan Moroney,Girl in the Mirror,67,165099,False,0.33,0.273,10,-7.914,1,0.0293,0.814,0.0,0.113,0.317,78.103,3
869,7ndDjjFDzw6Q68TmIzgHep,Wasted (feat. Kodak Black & Koe Wetzel),Diplo,Wasted (feat. Kodak Black & Koe Wetzel),67,155495,False,0.674,0.753,3,-3.226,1,0.0388,0.00264,1.76e-06,0.0599,0.292,139.99,4
870,4n5vrfS3mYdxiEz0ODBnlL,SELLIN CRACK (feat. Offset),DaBaby,CALL DA FIREMAN,64,124354,True,0.865,0.713,1,-6.536,1,0.371,0.133,0.0,0.292,0.918,155.081,4
871,3cbbb7H5k6yXNndjZ0AJuV,Munch (Feelin’ U),Ice Spice,Like..?,71,104160,True,0.662,0.603,11,-5.595,0,0.364,0.348,0.0,0.085,0.599,133.629,3
872,3jUDqkHatwtprUmZ8epP8P,DAÑAMOS LA AMISTAD,KAROL G,MAÑANA SERÁ BONITO,75,174960,True,0.758,0.786,0,-4.847,1,0.0928,0.167,8.46e-06,0.0705,0.592,92.984,4
873,09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,Sam Feldt,Crying On The Dancefloor,78,173008,False,0.723,0.698,10,-6.162,1,0.0659,0.18,0.0,0.797,0.317,126.001,4
874,5pqdoxTWmBvyz1jmHQCy4m,your eyes,Destroy Lonely,If Looks Could Kill,65,182554,True,0.68,0.526,7,-6.684,1,0.101,0.000347,0.0,0.218,0.134,128.784,4
875,7uuMtZ0IkdybIPJvvwfHaI,Damn Love,Kip Moore,Damn Love,68,190666,False,0.646,0.822,4,-6.305,1,0.039,0.314,0.0,0.103,0.288,109.974,4
876,6bbjMFCiXYhTRCfclucV4S,VOID,Melanie Martinez,PORTALS (Deluxe),71,247875,False,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,4
877,5nXCKYd6lt9gO7AhZPv6Wh,Out Of Reach,BoyWithUke,Out Of Reach,73,164509,False,0.667,0.7,11,-7.379,1,0.0481,0.00283,3.72e-05,0.257,0.553,148.118,4
878,2gWvBbkutosMkcK7LGKUnl,Mr Gaulden,YoungBoy Never Broke Again,Don't Try This At Home,67,191160,True,0.756,0.746,11,-5.07,0,0.373,0.00419,0.0,0.128,0.661,161.823,4
879,5nGITHcYH3Tt5WolBVEcrJ,First Show,Luh Tyler,First Show,67,121237,True,0.77,0.892,1,-4.276,0,0.206,0.261,0.0,0.517,0.424,97.458,4
880,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,Quevedo,DONDE QUIERO ESTAR,86,151324,False,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,4
881,3TjLFavKPwuvXk5xnxPlEk,Qué Onda Perdida,Gerardo Coronel,Qué Onda Perdida,78,223695,False,0.689,0.341,2,-5.277,1,0.0351,0.667,1.52e-05,0.0817,0.742,155.937,4
882,2Elyauqg6bZmGr0fr48nbQ,Chromosomes,Key Glock,Glockoma 2,67,151080,True,0.941,0.577,1,-9.152,1,0.139,0.0261,5.64e-06,0.191,0.494,126.959,4
883,41cv1emXVm5Su4DWvltXa6,Something's Gonna Kill Me,Corey Kent,Something's Gonna Kill Me,67,183680,False,0.659,0.823,4,-5.77,0,0.0415,0.0174,1.82e-06,0.11,0.405,112.931,4
884,4zlbKky2yA657Sk5rekZoR,Baby again..,Fred again..,Baby again..,75,319963,False,0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,4
885,0qMZXgcLfkl5RI3q50KHMH,Dumbest Girl Alive,100 gecs,"10,000 gecs",69,137440,False,0.586,0.848,0,-3.096,1,0.404,0.0158,0.0,0.144,0.473,150.003,4
886,6XbTdTs8rIXYMYkizqxRv6,redlight,Destroy Lonely,If Looks Could Kill,65,177161,True,0.767,0.474,1,-6.796,1,0.176,0.000562,0.0,0.212,0.351,140.956,4
887,4mGrWfDISjNjgeQnH1B8IE,Primera Cita,Carin Leon,Primera Cita,77,186455,False,0.544,0.396,10,-7.804,1,0.0637,0.607,6.17e-05,0.0969,0.502,157.939,3
888,1p0jBDjxORjYNJyAphBRpE,MONEY ON THE DASH,Elley Duhé,MONEY ON THE DASH,77,145666,False,0.84,0.667,8,-7.126,1,0.0843,0.0439,1.34e-05,0.179,0.292,120.044,4
889,6b6lS6QFGPzJl4bZF8cFvG,TUNNEL VISION,Melanie Martinez,PORTALS (Deluxe),71,284770,True,0.483,0.412,8,-10.038,0,0.0441,0.731,0.00245,0.403,0.581,180.111,4
890,110mTZKRZZ3k4ofoOMmaqA,make sum work,Destroy Lonely,If Looks Could Kill,65,164983,True,0.652,0.472,2,-9.181,1,0.23,0.006,0.197,0.351,0.162,130.904,4
891,3MlEryrxCKZkcfX18ZLX96,Candy Necklace (feat. Jon Batiste),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,74,314520,False,0.343,0.142,11,-16.432,0,0.0395,0.871,0.0103,0.0915,0.0799,116.295,4
892,7pFzbZz89oXVsRxhUvO7q2,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",CHASE B,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",73,186833,True,0.684,0.736,1,-6.101,0,0.0323,0.022,1.15e-06,0.213,0.333,140.049,4
893,3FyfTh70PkgooRDe4SNP0U,Summer Baby,Jonas Brothers,The Album,71,161811,False,0.84,0.721,1,-5.627,1,0.0387,0.0581,3.42e-06,0.0703,0.971,116.011,4
894,3udCid1W2whR6CQrVpsKUh,Cinderella Snapped,Jax,Cinderella Snapped,70,173103,True,0.752,0.522,1,-5.993,1,0.0507,0.0193,0.0,0.105,0.65,139.936,3
895,7KBTLsYW2sI42vdlVP079C,La Bolsa Gucci,miguel cornejo,La Bolsa Gucci,77,136120,True,0.685,0.808,1,-4.124,0,0.0762,0.326,0.0,0.373,0.869,141.988,3
896,60SvhHtwefT0e2G7i7kOH3,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,Cracker Island,73,215149,True,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3
897,2XynYulas10Wmef4Gqrxw9,Hate.,ThxSoMch,Hate.,74,134769,True,0.644,0.834,11,-7.497,1,0.0358,0.00161,0.0412,0.0875,0.744,94.922,4
898,0b83L1ToHRiwlpmUAjiCHc,Valentina,Daniel Caesar,NEVER ENOUGH,71,154531,False,0.741,0.306,5,-5.836,0,0.0398,0.731,0.0796,0.12,0.291,91.995,4
899,2isv4vebeFnV0zsamd54CG,worth it,Destroy Lonely,If Looks Could Kill,65,183276,True,0.779,0.46,1,-8.772,1,0.317,0.0325,5.22e-05,0.127,0.533,131.031,4
900,2qg2jy3v50RwfV5FAqG3a2,Interlude : Dive,Jimin,FACE,78,130996,False,0.284,0.495,0,-11.74,1,0.0421,0.789,0.835,0.0946,0.26,86.314,4
901,6JnwC9uNoFivgqy3wzkQaP,promo,Destroy Lonely,If Looks Could Kill,65,249164,True,0.778,0.344,1,-9.662,1,0.309,0.116,0.00315,0.097,0.229,131.128,4
902,5hbxMP3lFrA7rIshALQEuT,Rojo,J Balvin,Perreo Perreo ¡Ra Ra Ra! Vol. 4,3,151146,False,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,4
903,5oAGDnatiblMmAJpHzRxtu,Machika,J Balvin,Turbo Reggaeton Vol. 1,0,189653,False,0.642,0.837,4,-3.356,1,0.367,0.0489,0.0,0.0898,0.523,211.968,4
904,3mdJB38mdkts58cbYineh6,Morado,J Balvin,Turbo Reggaeton Vol. 5,0,200666,False,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,4
905,4xA8tfbnQUUlIhgrYDGBlZ,LA CANCIÓN,J Balvin,Road Trip Latino,0,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4
906,5ZFs3AXDp7wNUSUvR0Do4v,QUE PRETENDES,J Balvin,Perreo Perreo ¡Ra Ra Ra! Vol. 2,1,222346,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4
907,2vrvR1xRmWhH8c7fbGOpx7,Si Tu Novio Te Deja Sola,J Balvin,Indirectas por Instagram,0,243560,True,0.717,0.46,3,-9.498,0,0.0711,0.521,0.0,0.0981,0.52,121.929,4
908,1p13DBLvkhIZgzuFEg5Myz,No Hay Título,J Balvin,Llorando En La Disco,0,163653,False,0.553,0.189,8,-13.28,1,0.129,0.628,0.0,0.101,0.606,85.309,4
909,4j9uHuZzxhi8tgDbnjf3QQ,Ginza,J Balvin,Andamos calmao',2,171093,False,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,4
910,6IOPipnQmAHr3n9z4YZ3iU,Qué Más Pues?,J Balvin,Turbo pop Vol. 4,0,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4
911,2O8DO3ssXSKPIdscddWtUm,Safari,J Balvin,Turbo Reggaeton Vol. 5,0,205600,False,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.077,4
912,2hqfGRfZqRdUPKyC5iX8En,Rojo,J Balvin,Indirectas por Instagram,0,151146,False,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,4
913,6QWKCCl6sYBDo3LBqnbmBa,Ahora,J Balvin,Indirectas por Instagram,0,254906,False,0.81,0.784,3,-3.223,0,0.0622,0.0874,0.000166,0.083,0.817,88.001,4
914,0eUI61l4UDn2q4mQHFX6Hf,YO LE LLEGO,J Balvin,Turbo Reggaeton Vol. 5,0,249600,False,0.785,0.792,9,-4.695,0,0.064,0.0103,0.0,0.104,0.526,155.042,4
915,4z69uEmu5IX4NGM0yY0JZS,Machika,J Balvin,Perreo Perreo ¡Ra Ra Ra! Vol. 2,1,189653,False,0.642,0.837,4,-3.356,1,0.367,0.0489,0.0,0.0898,0.523,211.968,4
916,47KNVgmJaLzncBxSl2WXRc,Una Nota,J Balvin,Latino Viral Hits,2,170760,False,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,4
917,0AI7IKAecR1ITmkXV5Ukfi,In Da Getto,J Balvin,Summer Festival Vibes,0,130666,False,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,4
918,6zqeYTMV12JPmSrJfYHIR2,Qué Más Pues?,J Balvin,Pop Atemporal Vol. 4,0,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4
919,7qGRTfbbzUf2Dve1Xr7D12,Nivel De Perreo,J Balvin,Summer Vibes 2023,0,151573,True,0.802,0.828,1,-3.601,1,0.0756,0.0217,0.0,0.0692,0.722,91.983,4
920,0XSi8tAmVA3iHMzVNqxGZZ,LA CANCIÓN,J Balvin,Perreo Perreo ¡Ra Ra Ra! Vol. 2,1,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4
921,7HZp3Q53Vu3Yuis1zh5nlN,Rojo,J Balvin,Turbo Reggaeton Vol. 5,0,151146,False,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,4
922,6RDmKwjE7AijBulf2lcy32,Azul,J Balvin,Indirectas por Instagram,0,206373,False,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,4
923,2galqqrgxgYuozsAqMdxXu,Cuando Tú Quieras,J Balvin,Turbo Reggaeton Vol. 2,0,205120,False,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,4
924,4yqn6HezP1dW8zIz3Plbgg,Cuando Tú Quieras,J Balvin,Perreo Perreo ¡Ra Ra Ra! Vol. 1,0,205120,False,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,4
925,59XSBwp1uestWfqzM26GAn,Sigo Extrañándote,J Balvin,Indirectas por Instagram,0,201280,False,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4
926,13SfKfixPEDQBOYYtaY3Wh,Lost The Breakup,Maisie Peters,Lost The Breakup,74,189413,False,0.593,0.884,4,-3.313,1,0.0767,0.0351,5.54e-06,0.487,0.607,147.092,4
927,3xkOZEgXH1SaXpeN57yitI,Levitating,Dua Lipa,poolside 2023,8,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
928,6lvTPd1gl0z7IXkbd4NaIq,New Rules,Dua Lipa,CARDIO POP,4,209320,False,0.762,0.7,9,-6.021,0,0.0694,0.00265,1.55e-05,0.153,0.608,116.078,4
929,0JtWv9x82FD6tiWtvSjfHh,Break My Heart - Jax Jones Midnight Snack Remix,Dua Lipa,Dance & Electronic,0,223226,False,0.601,0.947,4,-4.703,0,0.0481,0.00237,0.306,0.109,0.692,128.028,4
930,6W8BQpC4cyI4Uo6YufBNUD,Levitating,Dua Lipa,Mainstream,0,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
931,2zmbQg4hrOzLlH5hbad3yQ,Levitating,Dua Lipa,pop girlies,0,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
932,3ziF0FpuNRSEXMjRbFeOmG,New Rules,Dua Lipa,Pop Power,0,209320,False,0.762,0.7,9,-6.021,0,0.0694,0.00265,1.55e-05,0.153,0.608,116.078,4
933,0bwnekuvtFI4fz0Mjrhbug,New Rules,Dua Lipa,Boost Yourself,0,209320,False,0.762,0.7,9,-6.021,0,0.0694,0.00265,1.55e-05,0.153,0.608,116.078,4
934,74YV3EWqqdrran5YmujbdT,Don’t Start Now,Dua Lipa,Feel Good Pop!,0,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
935,5MiTeoNFk4tIhGYBFgcFwG,Levitating,Dua Lipa,Pop Party,0,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
936,30nCJz1XlSf4KSVhme3K20,Don’t Start Now,Dua Lipa,House Party,0,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
937,3Kxj3gSzuJO4jqdEfADIWO,Love Again,Dua Lipa,Summer Vacation,0,258004,False,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4
938,0vlMebXq2H3JF9HErPPgbx,New Rules,Dua Lipa,pop girlies,0,209320,False,0.762,0.7,9,-6.021,0,0.0694,0.00265,1.55e-05,0.153,0.608,116.078,4
939,6M85LfH8PGssEg9Fn5syvl,Don’t Start Now,Dua Lipa,Summer Anthems 2023,0,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
940,39kyfWHmluqp2m529Q6cv4,Levitating,Dua Lipa,Summer Nights,0,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
941,2RbZUKnlhN1Apv4Rwlf9PA,Physical,Dua Lipa,Cardio Pop,0,193829,False,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4
942,4nv9BB1bygs3CDIeD0SqM5,Don't Start Now - Purple Disco Machine Remix,Dua Lipa,Top EDM & Dance,1,216774,False,0.768,0.751,11,-6.185,0,0.0509,0.0459,2.82e-06,0.351,0.809,123.978,4
943,2MaSIwAPQ4alDVIDdrqPMQ,Love Again,Dua Lipa,Pride Parade 2023: LGBTQ Dance Anthems,0,258004,False,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4
944,6hQucHcwUYa4ixfhRhJccn,Levitating,Dua Lipa,Popalicious,0,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
945,6tsk4FxNY6WwSYEaMUeX3A,Levitating,Dua Lipa,Pride Parade 2023: LGBTQ Dance Anthems,0,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
946,3ZJBdWVaEd8VdWzDZrAZA3,Don’t Start Now,Dua Lipa,Lo Mejor Del Pop,0,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
947,6KiEF5zqzHiFjzdm8gChz7,KNOCK,LEE CHAE YEON,Over The Moon,77,173080,False,0.81,0.734,9,-1.784,1,0.035,0.000545,6.25e-06,0.055,0.935,138.945,4
948,7Be4ZWRbwdNQpYVU7n7825,Levitating,Dua Lipa,In The Mood For Pop,2,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
949,4Z09cyhZC6ApV43Su1RB4L,Levitating,Dua Lipa,UK Top 40: May 2023,1,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
950,2PR27CiZvoliYGiZsmMBRW,Don’t Start Now,Dua Lipa,Pop Power,0,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
951,54nuPAFkKf0jjroHh86CS7,Love Again,Dua Lipa,Non-Stop 20's Pop,0,258004,False,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4
952,2Pi17MCinBVxvY8dM1G59i,Levitating,Dua Lipa,Majówka,0,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
953,1K1KcmJgKaeqnsisQnhyE1,Mrs. Hollywood,Go-Jo,Mrs. Hollywood,74,143840,False,0.758,0.655,5,-7.226,1,0.0305,0.143,0.0,0.158,0.972,128.019,4
954,4whpHwKr9rH2MTFzXk7mkW,Ghost of Chicago,Noah Floersch,Ghost of Chicago,70,187100,False,0.651,0.508,4,-6.543,1,0.0324,0.428,1.22e-06,0.113,0.548,100.085,4
955,4D4d3N9nuPnvNg3ZAICWTN,SOLD OUT,HARDY,the mockingbird & THE CROW,67,202912,True,0.504,0.893,9,-4.801,1,0.0488,0.00556,1.83e-05,0.34,0.333,145.005,4
956,6peVAUzSxDlTigQw5T99O5,RÁPIDO,Mora,RÁPIDO,81,182857,True,0.846,0.552,5,-8.873,1,0.04,0.361,0.0,0.0816,0.396,105.004,4
957,2yqyXXDcvFeZcCyvHVYsrS,Playa del inglés,Quevedo,Lo Mejor Del Pop,1,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
958,0tUrblGSpbPENILAQyIo0o,Playa del inglés,Quevedo,Top Hits di oggi,0,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
959,2JLUh2iedp5wXpD6apkVno,Playa del inglés,Quevedo,Europop,0,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
960,0xPLZf5hkEWjIosjA7uT2E,Playa del inglés,Quevedo,All Summer Long,0,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
961,7FStF4sWfCuqV5dN2PTFd5,Playa del inglés,Quevedo,Ultime Uscite 2023,0,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
962,12tFt1cyoCgIfYzjmosNfO,Playa del inglés,Quevedo,Ritmo Estivo,0,237525,False,0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
963,0ZwAVBeZOQSHsugnvVKDFo,THE CONTORTIONIST,Melanie Martinez,PORTALS (Deluxe),70,200696,True,0.74,0.449,5,-9.392,0,0.0449,0.719,4.46e-06,0.11,0.557,119.964,4
964,1CHGJtIsl2TcoWUR42jxjS,I Know - PR1SVX Edit Sped Up,Kanii,I Know (PR1SVX Edit),73,124015,True,0.626,0.755,5,-8.125,0,0.0658,0.0743,0.475,0.226,0.441,144.39,4
